~id,~label,menu_item_id,name,price,description
menuItem_restaurant_000391_06,MenuItem,menuItem_restaurant_000391_06,Menu Item 6 at restaurant_000391,21.81,Delicious food
menuItem_restaurant_000391_07,MenuItem,menuItem_restaurant_000391_07,Menu Item 7 at restaurant_000391,26.67,Delicious food
menuItem_restaurant_000391_08,MenuItem,menuItem_restaurant_000391_08,Menu Item 8 at restaurant_000391,6.22,Delicious food
menuItem_restaurant_000391_09,MenuItem,menuItem_restaurant_000391_09,Menu Item 9 at restaurant_000391,28.48,Delicious food
menuItem_restaurant_000391_10,MenuItem,menuItem_restaurant_000391_10,Menu Item 10 at restaurant_000391,29.56,Delicious food
menuItem_restaurant_000392_01,MenuItem,menuItem_restaurant_000392_01,Menu Item 1 at restaurant_000392,9.36,Delicious food
menuItem_restaurant_000392_02,MenuItem,menuItem_restaurant_000392_02,Menu Item 2 at restaurant_000392,29.05,Delicious food
menuItem_restaurant_000392_03,MenuItem,menuItem_restaurant_000392_03,Menu Item 3 at restaurant_000392,12.39,Delicious food
menuItem_restaurant_000392_04,MenuItem,menuItem_restaurant_000392_04,Menu Item 4 at restaurant_000392,28.82,Delicious food
menuItem_restaurant_000392_05,MenuItem,menuItem_restaurant_000392_05,Menu Item 5 at restaurant_000392,5.09,Delicious food
menuItem_restaurant_000392_06,MenuItem,menuItem_restaurant_000392_06,Menu Item 6 at restaurant_000392,12.18,Delicious food
menuItem_restaurant_000392_07,MenuItem,menuItem_restaurant_000392_07,Menu Item 7 at restaurant_000392,26.13,Delicious food
menuItem_restaurant_000392_08,MenuItem,menuItem_restaurant_000392_08,Menu Item 8 at restaurant_000392,20.94,Delicious food
menuItem_restaurant_000393_01,MenuItem,menuItem_restaurant_000393_01,Menu Item 1 at restaurant_000393,20.86,Delicious food
menuItem_restaurant_000393_02,MenuItem,menuItem_restaurant_000393_02,Menu Item 2 at restaurant_000393,16.87,Delicious food
menuItem_restaurant_000393_03,MenuItem,menuItem_restaurant_000393_03,Menu Item 3 at restaurant_000393,29.65,Delicious food
menuItem_restaurant_000393_04,MenuItem,menuItem_restaurant_000393_04,Menu Item 4 at restaurant_000393,25.13,Delicious food
menuItem_restaurant_000393_05,MenuItem,menuItem_restaurant_000393_05,Menu Item 5 at restaurant_000393,12.56,Delicious food
menuItem_restaurant_000393_06,MenuItem,menuItem_restaurant_000393_06,Menu Item 6 at restaurant_000393,8.13,Delicious food
menuItem_restaurant_000393_07,MenuItem,menuItem_restaurant_000393_07,Menu Item 7 at restaurant_000393,27.94,Delicious food
menuItem_restaurant_000393_08,MenuItem,menuItem_restaurant_000393_08,Menu Item 8 at restaurant_000393,18.28,Delicious food
menuItem_restaurant_000393_09,MenuItem,menuItem_restaurant_000393_09,Menu Item 9 at restaurant_000393,25.36,Delicious food
menuItem_restaurant_000394_01,MenuItem,menuItem_restaurant_000394_01,Menu Item 1 at restaurant_000394,23.54,Delicious food
menuItem_restaurant_000394_02,MenuItem,menuItem_restaurant_000394_02,Menu Item 2 at restaurant_000394,26.95,Delicious food
menuItem_restaurant_000394_03,MenuItem,menuItem_restaurant_000394_03,Menu Item 3 at restaurant_000394,25.64,Delicious food
menuItem_restaurant_000394_04,MenuItem,menuItem_restaurant_000394_04,Menu Item 4 at restaurant_000394,22.38,Delicious food
menuItem_restaurant_000394_05,MenuItem,menuItem_restaurant_000394_05,Menu Item 5 at restaurant_000394,16.35,Delicious food
menuItem_restaurant_000394_06,MenuItem,menuItem_restaurant_000394_06,Menu Item 6 at restaurant_000394,19.49,Delicious food
menuItem_restaurant_000395_01,MenuItem,menuItem_restaurant_000395_01,Menu Item 1 at restaurant_000395,7.87,Delicious food
menuItem_restaurant_000395_02,MenuItem,menuItem_restaurant_000395_02,Menu Item 2 at restaurant_000395,20.62,Delicious food
menuItem_restaurant_000395_03,MenuItem,menuItem_restaurant_000395_03,Menu Item 3 at restaurant_000395,18.08,Delicious food
menuItem_restaurant_000395_04,MenuItem,menuItem_restaurant_000395_04,Menu Item 4 at restaurant_000395,21.83,Delicious food
menuItem_restaurant_000395_05,MenuItem,menuItem_restaurant_000395_05,Menu Item 5 at restaurant_000395,23.81,Delicious food
menuItem_restaurant_000395_06,MenuItem,menuItem_restaurant_000395_06,Menu Item 6 at restaurant_000395,17.92,Delicious food
menuItem_restaurant_000395_07,MenuItem,menuItem_restaurant_000395_07,Menu Item 7 at restaurant_000395,28.51,Delicious food
menuItem_restaurant_000395_08,MenuItem,menuItem_restaurant_000395_08,Menu Item 8 at restaurant_000395,5.54,Delicious food
menuItem_restaurant_000395_09,MenuItem,menuItem_restaurant_000395_09,Menu Item 9 at restaurant_000395,10.57,Delicious food
menuItem_restaurant_000395_10,MenuItem,menuItem_restaurant_000395_10,Menu Item 10 at restaurant_000395,27.32,Delicious food
menuItem_restaurant_000396_01,MenuItem,menuItem_restaurant_000396_01,Menu Item 1 at restaurant_000396,15.3,Delicious food
menuItem_restaurant_000396_02,MenuItem,menuItem_restaurant_000396_02,Menu Item 2 at restaurant_000396,28.68,Delicious food
menuItem_restaurant_000396_03,MenuItem,menuItem_restaurant_000396_03,Menu Item 3 at restaurant_000396,24.78,Delicious food
menuItem_restaurant_000396_04,MenuItem,menuItem_restaurant_000396_04,Menu Item 4 at restaurant_000396,12.15,Delicious food
menuItem_restaurant_000396_05,MenuItem,menuItem_restaurant_000396_05,Menu Item 5 at restaurant_000396,15.96,Delicious food
menuItem_restaurant_000396_06,MenuItem,menuItem_restaurant_000396_06,Menu Item 6 at restaurant_000396,21.07,Delicious food
menuItem_restaurant_000396_07,MenuItem,menuItem_restaurant_000396_07,Menu Item 7 at restaurant_000396,22.32,Delicious food
menuItem_restaurant_000396_08,MenuItem,menuItem_restaurant_000396_08,Menu Item 8 at restaurant_000396,21.81,Delicious food
menuItem_restaurant_000396_09,MenuItem,menuItem_restaurant_000396_09,Menu Item 9 at restaurant_000396,18.08,Delicious food
menuItem_restaurant_000396_10,MenuItem,menuItem_restaurant_000396_10,Menu Item 10 at restaurant_000396,14.41,Delicious food
menuItem_restaurant_000397_01,MenuItem,menuItem_restaurant_000397_01,Menu Item 1 at restaurant_000397,7.17,Delicious food
menuItem_restaurant_000397_02,MenuItem,menuItem_restaurant_000397_02,Menu Item 2 at restaurant_000397,11.77,Delicious food
menuItem_restaurant_000397_03,MenuItem,menuItem_restaurant_000397_03,Menu Item 3 at restaurant_000397,28.23,Delicious food
menuItem_restaurant_000397_04,MenuItem,menuItem_restaurant_000397_04,Menu Item 4 at restaurant_000397,13.63,Delicious food
menuItem_restaurant_000397_05,MenuItem,menuItem_restaurant_000397_05,Menu Item 5 at restaurant_000397,28.48,Delicious food
menuItem_restaurant_000397_06,MenuItem,menuItem_restaurant_000397_06,Menu Item 6 at restaurant_000397,25.15,Delicious food
menuItem_restaurant_000397_07,MenuItem,menuItem_restaurant_000397_07,Menu Item 7 at restaurant_000397,23.27,Delicious food
menuItem_restaurant_000397_08,MenuItem,menuItem_restaurant_000397_08,Menu Item 8 at restaurant_000397,14.66,Delicious food
menuItem_restaurant_000397_09,MenuItem,menuItem_restaurant_000397_09,Menu Item 9 at restaurant_000397,5.13,Delicious food
menuItem_restaurant_000398_01,MenuItem,menuItem_restaurant_000398_01,Menu Item 1 at restaurant_000398,29.46,Delicious food
menuItem_restaurant_000398_02,MenuItem,menuItem_restaurant_000398_02,Menu Item 2 at restaurant_000398,29.66,Delicious food
menuItem_restaurant_000398_03,MenuItem,menuItem_restaurant_000398_03,Menu Item 3 at restaurant_000398,16.91,Delicious food
menuItem_restaurant_000398_04,MenuItem,menuItem_restaurant_000398_04,Menu Item 4 at restaurant_000398,22.12,Delicious food
menuItem_restaurant_000398_05,MenuItem,menuItem_restaurant_000398_05,Menu Item 5 at restaurant_000398,29.89,Delicious food
menuItem_restaurant_000398_06,MenuItem,menuItem_restaurant_000398_06,Menu Item 6 at restaurant_000398,10.84,Delicious food
menuItem_restaurant_000399_01,MenuItem,menuItem_restaurant_000399_01,Menu Item 1 at restaurant_000399,11.07,Delicious food
menuItem_restaurant_000399_02,MenuItem,menuItem_restaurant_000399_02,Menu Item 2 at restaurant_000399,5.95,Delicious food
menuItem_restaurant_000399_03,MenuItem,menuItem_restaurant_000399_03,Menu Item 3 at restaurant_000399,8.22,Delicious food
menuItem_restaurant_000399_04,MenuItem,menuItem_restaurant_000399_04,Menu Item 4 at restaurant_000399,14.68,Delicious food
menuItem_restaurant_000399_05,MenuItem,menuItem_restaurant_000399_05,Menu Item 5 at restaurant_000399,25.53,Delicious food
menuItem_restaurant_000399_06,MenuItem,menuItem_restaurant_000399_06,Menu Item 6 at restaurant_000399,9.76,Delicious food
menuItem_restaurant_000400_01,MenuItem,menuItem_restaurant_000400_01,Menu Item 1 at restaurant_000400,13.25,Delicious food
menuItem_restaurant_000400_02,MenuItem,menuItem_restaurant_000400_02,Menu Item 2 at restaurant_000400,12.03,Delicious food
menuItem_restaurant_000400_03,MenuItem,menuItem_restaurant_000400_03,Menu Item 3 at restaurant_000400,10.34,Delicious food
menuItem_restaurant_000400_04,MenuItem,menuItem_restaurant_000400_04,Menu Item 4 at restaurant_000400,6.97,Delicious food
menuItem_restaurant_000400_05,MenuItem,menuItem_restaurant_000400_05,Menu Item 5 at restaurant_000400,28.18,Delicious food
menuItem_restaurant_000400_06,MenuItem,menuItem_restaurant_000400_06,Menu Item 6 at restaurant_000400,6.28,Delicious food
menuItem_restaurant_000400_07,MenuItem,menuItem_restaurant_000400_07,Menu Item 7 at restaurant_000400,21.96,Delicious food
menuItem_restaurant_000400_08,MenuItem,menuItem_restaurant_000400_08,Menu Item 8 at restaurant_000400,24.02,Delicious food
menuItem_restaurant_000400_09,MenuItem,menuItem_restaurant_000400_09,Menu Item 9 at restaurant_000400,27.02,Delicious food
menuItem_restaurant_000401_01,MenuItem,menuItem_restaurant_000401_01,Menu Item 1 at restaurant_000401,26.48,Delicious food
menuItem_restaurant_000401_02,MenuItem,menuItem_restaurant_000401_02,Menu Item 2 at restaurant_000401,26.71,Delicious food
menuItem_restaurant_000401_03,MenuItem,menuItem_restaurant_000401_03,Menu Item 3 at restaurant_000401,13.14,Delicious food
menuItem_restaurant_000401_04,MenuItem,menuItem_restaurant_000401_04,Menu Item 4 at restaurant_000401,10.56,Delicious food
menuItem_restaurant_000401_05,MenuItem,menuItem_restaurant_000401_05,Menu Item 5 at restaurant_000401,13.19,Delicious food
menuItem_restaurant_000401_06,MenuItem,menuItem_restaurant_000401_06,Menu Item 6 at restaurant_000401,12.63,Delicious food
menuItem_restaurant_000401_07,MenuItem,menuItem_restaurant_000401_07,Menu Item 7 at restaurant_000401,14.19,Delicious food
menuItem_restaurant_000402_01,MenuItem,menuItem_restaurant_000402_01,Menu Item 1 at restaurant_000402,5.32,Delicious food
menuItem_restaurant_000402_02,MenuItem,menuItem_restaurant_000402_02,Menu Item 2 at restaurant_000402,12.46,Delicious food
menuItem_restaurant_000402_03,MenuItem,menuItem_restaurant_000402_03,Menu Item 3 at restaurant_000402,23.46,Delicious food
menuItem_restaurant_000402_04,MenuItem,menuItem_restaurant_000402_04,Menu Item 4 at restaurant_000402,22.08,Delicious food
menuItem_restaurant_000402_05,MenuItem,menuItem_restaurant_000402_05,Menu Item 5 at restaurant_000402,10.44,Delicious food
menuItem_restaurant_000402_06,MenuItem,menuItem_restaurant_000402_06,Menu Item 6 at restaurant_000402,10.5,Delicious food
menuItem_restaurant_000402_07,MenuItem,menuItem_restaurant_000402_07,Menu Item 7 at restaurant_000402,13.62,Delicious food
menuItem_restaurant_000403_01,MenuItem,menuItem_restaurant_000403_01,Menu Item 1 at restaurant_000403,5.26,Delicious food
menuItem_restaurant_000403_02,MenuItem,menuItem_restaurant_000403_02,Menu Item 2 at restaurant_000403,21.48,Delicious food
menuItem_restaurant_000403_03,MenuItem,menuItem_restaurant_000403_03,Menu Item 3 at restaurant_000403,12.06,Delicious food
menuItem_restaurant_000403_04,MenuItem,menuItem_restaurant_000403_04,Menu Item 4 at restaurant_000403,11.49,Delicious food
menuItem_restaurant_000403_05,MenuItem,menuItem_restaurant_000403_05,Menu Item 5 at restaurant_000403,18.64,Delicious food
menuItem_restaurant_000403_06,MenuItem,menuItem_restaurant_000403_06,Menu Item 6 at restaurant_000403,26.16,Delicious food
menuItem_restaurant_000404_01,MenuItem,menuItem_restaurant_000404_01,Menu Item 1 at restaurant_000404,12.99,Delicious food
menuItem_restaurant_000404_02,MenuItem,menuItem_restaurant_000404_02,Menu Item 2 at restaurant_000404,15.53,Delicious food
menuItem_restaurant_000404_03,MenuItem,menuItem_restaurant_000404_03,Menu Item 3 at restaurant_000404,7.75,Delicious food
menuItem_restaurant_000404_04,MenuItem,menuItem_restaurant_000404_04,Menu Item 4 at restaurant_000404,6.6,Delicious food
menuItem_restaurant_000404_05,MenuItem,menuItem_restaurant_000404_05,Menu Item 5 at restaurant_000404,24.65,Delicious food
menuItem_restaurant_000405_01,MenuItem,menuItem_restaurant_000405_01,Menu Item 1 at restaurant_000405,16.44,Delicious food
menuItem_restaurant_000405_02,MenuItem,menuItem_restaurant_000405_02,Menu Item 2 at restaurant_000405,20.23,Delicious food
menuItem_restaurant_000405_03,MenuItem,menuItem_restaurant_000405_03,Menu Item 3 at restaurant_000405,13.65,Delicious food
menuItem_restaurant_000405_04,MenuItem,menuItem_restaurant_000405_04,Menu Item 4 at restaurant_000405,20.2,Delicious food
menuItem_restaurant_000405_05,MenuItem,menuItem_restaurant_000405_05,Menu Item 5 at restaurant_000405,20.3,Delicious food
menuItem_restaurant_000405_06,MenuItem,menuItem_restaurant_000405_06,Menu Item 6 at restaurant_000405,21.23,Delicious food
menuItem_restaurant_000405_07,MenuItem,menuItem_restaurant_000405_07,Menu Item 7 at restaurant_000405,7.12,Delicious food
menuItem_restaurant_000405_08,MenuItem,menuItem_restaurant_000405_08,Menu Item 8 at restaurant_000405,26.7,Delicious food
menuItem_restaurant_000405_09,MenuItem,menuItem_restaurant_000405_09,Menu Item 9 at restaurant_000405,29.76,Delicious food
menuItem_restaurant_000405_10,MenuItem,menuItem_restaurant_000405_10,Menu Item 10 at restaurant_000405,7.09,Delicious food
menuItem_restaurant_000406_01,MenuItem,menuItem_restaurant_000406_01,Menu Item 1 at restaurant_000406,17.98,Delicious food
menuItem_restaurant_000406_02,MenuItem,menuItem_restaurant_000406_02,Menu Item 2 at restaurant_000406,14.51,Delicious food
menuItem_restaurant_000406_03,MenuItem,menuItem_restaurant_000406_03,Menu Item 3 at restaurant_000406,8.59,Delicious food
menuItem_restaurant_000406_04,MenuItem,menuItem_restaurant_000406_04,Menu Item 4 at restaurant_000406,7.61,Delicious food
menuItem_restaurant_000406_05,MenuItem,menuItem_restaurant_000406_05,Menu Item 5 at restaurant_000406,21.46,Delicious food
menuItem_restaurant_000406_06,MenuItem,menuItem_restaurant_000406_06,Menu Item 6 at restaurant_000406,15.19,Delicious food
menuItem_restaurant_000406_07,MenuItem,menuItem_restaurant_000406_07,Menu Item 7 at restaurant_000406,28.01,Delicious food
menuItem_restaurant_000406_08,MenuItem,menuItem_restaurant_000406_08,Menu Item 8 at restaurant_000406,5.47,Delicious food
menuItem_restaurant_000407_01,MenuItem,menuItem_restaurant_000407_01,Menu Item 1 at restaurant_000407,23.45,Delicious food
menuItem_restaurant_000407_02,MenuItem,menuItem_restaurant_000407_02,Menu Item 2 at restaurant_000407,8.06,Delicious food
menuItem_restaurant_000407_03,MenuItem,menuItem_restaurant_000407_03,Menu Item 3 at restaurant_000407,23.26,Delicious food
menuItem_restaurant_000407_04,MenuItem,menuItem_restaurant_000407_04,Menu Item 4 at restaurant_000407,14.23,Delicious food
menuItem_restaurant_000407_05,MenuItem,menuItem_restaurant_000407_05,Menu Item 5 at restaurant_000407,12.09,Delicious food
menuItem_restaurant_000407_06,MenuItem,menuItem_restaurant_000407_06,Menu Item 6 at restaurant_000407,8.44,Delicious food
menuItem_restaurant_000407_07,MenuItem,menuItem_restaurant_000407_07,Menu Item 7 at restaurant_000407,14.48,Delicious food
menuItem_restaurant_000407_08,MenuItem,menuItem_restaurant_000407_08,Menu Item 8 at restaurant_000407,9.96,Delicious food
menuItem_restaurant_000407_09,MenuItem,menuItem_restaurant_000407_09,Menu Item 9 at restaurant_000407,15.56,Delicious food
menuItem_restaurant_000408_01,MenuItem,menuItem_restaurant_000408_01,Menu Item 1 at restaurant_000408,6.75,Delicious food
menuItem_restaurant_000408_02,MenuItem,menuItem_restaurant_000408_02,Menu Item 2 at restaurant_000408,8.66,Delicious food
menuItem_restaurant_000408_03,MenuItem,menuItem_restaurant_000408_03,Menu Item 3 at restaurant_000408,11.62,Delicious food
menuItem_restaurant_000408_04,MenuItem,menuItem_restaurant_000408_04,Menu Item 4 at restaurant_000408,18.2,Delicious food
menuItem_restaurant_000408_05,MenuItem,menuItem_restaurant_000408_05,Menu Item 5 at restaurant_000408,6.63,Delicious food
menuItem_restaurant_000408_06,MenuItem,menuItem_restaurant_000408_06,Menu Item 6 at restaurant_000408,28.37,Delicious food
menuItem_restaurant_000409_01,MenuItem,menuItem_restaurant_000409_01,Menu Item 1 at restaurant_000409,23.89,Delicious food
menuItem_restaurant_000409_02,MenuItem,menuItem_restaurant_000409_02,Menu Item 2 at restaurant_000409,23.07,Delicious food
menuItem_restaurant_000409_03,MenuItem,menuItem_restaurant_000409_03,Menu Item 3 at restaurant_000409,19.4,Delicious food
menuItem_restaurant_000409_04,MenuItem,menuItem_restaurant_000409_04,Menu Item 4 at restaurant_000409,20.3,Delicious food
menuItem_restaurant_000409_05,MenuItem,menuItem_restaurant_000409_05,Menu Item 5 at restaurant_000409,12.8,Delicious food
menuItem_restaurant_000409_06,MenuItem,menuItem_restaurant_000409_06,Menu Item 6 at restaurant_000409,27.55,Delicious food
menuItem_restaurant_000409_07,MenuItem,menuItem_restaurant_000409_07,Menu Item 7 at restaurant_000409,17.57,Delicious food
menuItem_restaurant_000409_08,MenuItem,menuItem_restaurant_000409_08,Menu Item 8 at restaurant_000409,19.25,Delicious food
menuItem_restaurant_000409_09,MenuItem,menuItem_restaurant_000409_09,Menu Item 9 at restaurant_000409,8.39,Delicious food
menuItem_restaurant_000409_10,MenuItem,menuItem_restaurant_000409_10,Menu Item 10 at restaurant_000409,28.34,Delicious food
menuItem_restaurant_000410_01,MenuItem,menuItem_restaurant_000410_01,Menu Item 1 at restaurant_000410,10.28,Delicious food
menuItem_restaurant_000410_02,MenuItem,menuItem_restaurant_000410_02,Menu Item 2 at restaurant_000410,18.38,Delicious food
menuItem_restaurant_000410_03,MenuItem,menuItem_restaurant_000410_03,Menu Item 3 at restaurant_000410,26.55,Delicious food
menuItem_restaurant_000410_04,MenuItem,menuItem_restaurant_000410_04,Menu Item 4 at restaurant_000410,24.51,Delicious food
menuItem_restaurant_000410_05,MenuItem,menuItem_restaurant_000410_05,Menu Item 5 at restaurant_000410,19.54,Delicious food
menuItem_restaurant_000410_06,MenuItem,menuItem_restaurant_000410_06,Menu Item 6 at restaurant_000410,11.26,Delicious food
menuItem_restaurant_000410_07,MenuItem,menuItem_restaurant_000410_07,Menu Item 7 at restaurant_000410,18.92,Delicious food
menuItem_restaurant_000410_08,MenuItem,menuItem_restaurant_000410_08,Menu Item 8 at restaurant_000410,24.38,Delicious food
menuItem_restaurant_000410_09,MenuItem,menuItem_restaurant_000410_09,Menu Item 9 at restaurant_000410,20.01,Delicious food
menuItem_restaurant_000410_10,MenuItem,menuItem_restaurant_000410_10,Menu Item 10 at restaurant_000410,10.42,Delicious food
menuItem_restaurant_000411_01,MenuItem,menuItem_restaurant_000411_01,Menu Item 1 at restaurant_000411,28.3,Delicious food
menuItem_restaurant_000411_02,MenuItem,menuItem_restaurant_000411_02,Menu Item 2 at restaurant_000411,18.92,Delicious food
menuItem_restaurant_000411_03,MenuItem,menuItem_restaurant_000411_03,Menu Item 3 at restaurant_000411,13.74,Delicious food
menuItem_restaurant_000411_04,MenuItem,menuItem_restaurant_000411_04,Menu Item 4 at restaurant_000411,19.52,Delicious food
menuItem_restaurant_000411_05,MenuItem,menuItem_restaurant_000411_05,Menu Item 5 at restaurant_000411,29.47,Delicious food
menuItem_restaurant_000411_06,MenuItem,menuItem_restaurant_000411_06,Menu Item 6 at restaurant_000411,6.14,Delicious food
menuItem_restaurant_000411_07,MenuItem,menuItem_restaurant_000411_07,Menu Item 7 at restaurant_000411,9.53,Delicious food
menuItem_restaurant_000411_08,MenuItem,menuItem_restaurant_000411_08,Menu Item 8 at restaurant_000411,13.75,Delicious food
menuItem_restaurant_000412_01,MenuItem,menuItem_restaurant_000412_01,Menu Item 1 at restaurant_000412,26.33,Delicious food
menuItem_restaurant_000412_02,MenuItem,menuItem_restaurant_000412_02,Menu Item 2 at restaurant_000412,11.41,Delicious food
menuItem_restaurant_000412_03,MenuItem,menuItem_restaurant_000412_03,Menu Item 3 at restaurant_000412,27.1,Delicious food
menuItem_restaurant_000412_04,MenuItem,menuItem_restaurant_000412_04,Menu Item 4 at restaurant_000412,15.44,Delicious food
menuItem_restaurant_000412_05,MenuItem,menuItem_restaurant_000412_05,Menu Item 5 at restaurant_000412,19.43,Delicious food
menuItem_restaurant_000413_01,MenuItem,menuItem_restaurant_000413_01,Menu Item 1 at restaurant_000413,10.39,Delicious food
menuItem_restaurant_000413_02,MenuItem,menuItem_restaurant_000413_02,Menu Item 2 at restaurant_000413,29.72,Delicious food
menuItem_restaurant_000413_03,MenuItem,menuItem_restaurant_000413_03,Menu Item 3 at restaurant_000413,12.48,Delicious food
menuItem_restaurant_000413_04,MenuItem,menuItem_restaurant_000413_04,Menu Item 4 at restaurant_000413,8.54,Delicious food
menuItem_restaurant_000413_05,MenuItem,menuItem_restaurant_000413_05,Menu Item 5 at restaurant_000413,18.37,Delicious food
menuItem_restaurant_000413_06,MenuItem,menuItem_restaurant_000413_06,Menu Item 6 at restaurant_000413,7.84,Delicious food
menuItem_restaurant_000413_07,MenuItem,menuItem_restaurant_000413_07,Menu Item 7 at restaurant_000413,14.56,Delicious food
menuItem_restaurant_000413_08,MenuItem,menuItem_restaurant_000413_08,Menu Item 8 at restaurant_000413,9.18,Delicious food
menuItem_restaurant_000413_09,MenuItem,menuItem_restaurant_000413_09,Menu Item 9 at restaurant_000413,24.3,Delicious food
menuItem_restaurant_000414_01,MenuItem,menuItem_restaurant_000414_01,Menu Item 1 at restaurant_000414,27.65,Delicious food
menuItem_restaurant_000414_02,MenuItem,menuItem_restaurant_000414_02,Menu Item 2 at restaurant_000414,23.73,Delicious food
menuItem_restaurant_000414_03,MenuItem,menuItem_restaurant_000414_03,Menu Item 3 at restaurant_000414,7.94,Delicious food
menuItem_restaurant_000414_04,MenuItem,menuItem_restaurant_000414_04,Menu Item 4 at restaurant_000414,27.22,Delicious food
menuItem_restaurant_000414_05,MenuItem,menuItem_restaurant_000414_05,Menu Item 5 at restaurant_000414,27.16,Delicious food
menuItem_restaurant_000414_06,MenuItem,menuItem_restaurant_000414_06,Menu Item 6 at restaurant_000414,12.41,Delicious food
menuItem_restaurant_000414_07,MenuItem,menuItem_restaurant_000414_07,Menu Item 7 at restaurant_000414,26.59,Delicious food
menuItem_restaurant_000414_08,MenuItem,menuItem_restaurant_000414_08,Menu Item 8 at restaurant_000414,8.72,Delicious food
menuItem_restaurant_000414_09,MenuItem,menuItem_restaurant_000414_09,Menu Item 9 at restaurant_000414,15.65,Delicious food
menuItem_restaurant_000414_10,MenuItem,menuItem_restaurant_000414_10,Menu Item 10 at restaurant_000414,28.42,Delicious food
menuItem_restaurant_000415_01,MenuItem,menuItem_restaurant_000415_01,Menu Item 1 at restaurant_000415,11.54,Delicious food
menuItem_restaurant_000415_02,MenuItem,menuItem_restaurant_000415_02,Menu Item 2 at restaurant_000415,28.09,Delicious food
menuItem_restaurant_000415_03,MenuItem,menuItem_restaurant_000415_03,Menu Item 3 at restaurant_000415,29.05,Delicious food
menuItem_restaurant_000415_04,MenuItem,menuItem_restaurant_000415_04,Menu Item 4 at restaurant_000415,13.94,Delicious food
menuItem_restaurant_000415_05,MenuItem,menuItem_restaurant_000415_05,Menu Item 5 at restaurant_000415,21.21,Delicious food
menuItem_restaurant_000415_06,MenuItem,menuItem_restaurant_000415_06,Menu Item 6 at restaurant_000415,12.88,Delicious food
menuItem_restaurant_000415_07,MenuItem,menuItem_restaurant_000415_07,Menu Item 7 at restaurant_000415,10.92,Delicious food
menuItem_restaurant_000415_08,MenuItem,menuItem_restaurant_000415_08,Menu Item 8 at restaurant_000415,8.66,Delicious food
menuItem_restaurant_000415_09,MenuItem,menuItem_restaurant_000415_09,Menu Item 9 at restaurant_000415,21.31,Delicious food
menuItem_restaurant_000416_01,MenuItem,menuItem_restaurant_000416_01,Menu Item 1 at restaurant_000416,13.7,Delicious food
menuItem_restaurant_000416_02,MenuItem,menuItem_restaurant_000416_02,Menu Item 2 at restaurant_000416,6.36,Delicious food
menuItem_restaurant_000416_03,MenuItem,menuItem_restaurant_000416_03,Menu Item 3 at restaurant_000416,26.11,Delicious food
menuItem_restaurant_000416_04,MenuItem,menuItem_restaurant_000416_04,Menu Item 4 at restaurant_000416,22.22,Delicious food
menuItem_restaurant_000416_05,MenuItem,menuItem_restaurant_000416_05,Menu Item 5 at restaurant_000416,6.48,Delicious food
menuItem_restaurant_000416_06,MenuItem,menuItem_restaurant_000416_06,Menu Item 6 at restaurant_000416,21.05,Delicious food
menuItem_restaurant_000416_07,MenuItem,menuItem_restaurant_000416_07,Menu Item 7 at restaurant_000416,27.88,Delicious food
menuItem_restaurant_000416_08,MenuItem,menuItem_restaurant_000416_08,Menu Item 8 at restaurant_000416,28.97,Delicious food
menuItem_restaurant_000416_09,MenuItem,menuItem_restaurant_000416_09,Menu Item 9 at restaurant_000416,20.84,Delicious food
menuItem_restaurant_000417_01,MenuItem,menuItem_restaurant_000417_01,Menu Item 1 at restaurant_000417,6.28,Delicious food
menuItem_restaurant_000417_02,MenuItem,menuItem_restaurant_000417_02,Menu Item 2 at restaurant_000417,22.85,Delicious food
menuItem_restaurant_000417_03,MenuItem,menuItem_restaurant_000417_03,Menu Item 3 at restaurant_000417,27.28,Delicious food
menuItem_restaurant_000417_04,MenuItem,menuItem_restaurant_000417_04,Menu Item 4 at restaurant_000417,21.76,Delicious food
menuItem_restaurant_000417_05,MenuItem,menuItem_restaurant_000417_05,Menu Item 5 at restaurant_000417,29.94,Delicious food
menuItem_restaurant_000417_06,MenuItem,menuItem_restaurant_000417_06,Menu Item 6 at restaurant_000417,7.61,Delicious food
menuItem_restaurant_000417_07,MenuItem,menuItem_restaurant_000417_07,Menu Item 7 at restaurant_000417,21.39,Delicious food
menuItem_restaurant_000418_01,MenuItem,menuItem_restaurant_000418_01,Menu Item 1 at restaurant_000418,7.93,Delicious food
menuItem_restaurant_000418_02,MenuItem,menuItem_restaurant_000418_02,Menu Item 2 at restaurant_000418,9.86,Delicious food
menuItem_restaurant_000418_03,MenuItem,menuItem_restaurant_000418_03,Menu Item 3 at restaurant_000418,21.69,Delicious food
menuItem_restaurant_000418_04,MenuItem,menuItem_restaurant_000418_04,Menu Item 4 at restaurant_000418,20.75,Delicious food
menuItem_restaurant_000418_05,MenuItem,menuItem_restaurant_000418_05,Menu Item 5 at restaurant_000418,21.2,Delicious food
menuItem_restaurant_000418_06,MenuItem,menuItem_restaurant_000418_06,Menu Item 6 at restaurant_000418,9.97,Delicious food
menuItem_restaurant_000418_07,MenuItem,menuItem_restaurant_000418_07,Menu Item 7 at restaurant_000418,8.38,Delicious food
menuItem_restaurant_000418_08,MenuItem,menuItem_restaurant_000418_08,Menu Item 8 at restaurant_000418,13.56,Delicious food
